timestamp,mid_price,spread,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,imbalance
102,263.6798560709708,0.0,,,,,,,,,,,266.52136682471826,1.0,268.21956526161927,1.0,268.22240076840563,1.0,,,,,-1.0
103,263.28433628686435,2.8342595035556997,261.8672065350865,1.0,,,,,,,,,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,268.22240076840563,1.0,,,-0.6
104,263.28433628686435,2.8342595035556997,261.8672065350865,1.0,,,,,,,,,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,268.22240076840563,1.0,,,-0.6
105,263.28433628686435,2.8342595035556997,261.8672065350865,1.0,,,,,,,,,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,268.22240076840563,1.0,,,-0.6
106,263.08381318475745,2.4332132993419577,261.8672065350865,1.0,261.4783997304396,1.0,,,,,,,264.30041983442845,1.0,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,268.22240076840563,1.0,-0.42857142857142855
107,262.9831646979907,2.2319163258083563,261.8672065350865,1.0,261.4783997304396,1.0,261.27925206906576,1.0,,,,,264.09912286089485,1.0,264.30041983442845,1.0,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,-0.25
108,261.27925206906576,0.0,,,,,,,,,,,264.09912286089485,1.0,264.30041983442845,1.0,264.7014660386422,1.0,266.52136682471826,1.0,268.21956526161927,1.0,-1.0
109,260.49541431285854,2.7990461292102964,259.0958912482534,1.0,,,,,,,,,261.8949373774637,1.0,264.09912286089485,1.0,264.30041983442845,1.0,264.7014660386422,1.0,266.52136682471826,1.0,-0.6666666666666666
110,268.22240076840563,0.0,259.0958912482534,1.0,258.3633479833906,1.0,,,,,,,,,,,,,,,,,1.0
111,268.22240076840563,0.0,259.0958912482534,1.0,258.3633479833906,1.0,,,,,,,,,,,,,,,,,1.0
112,268.22240076840563,0.0,259.0958912482534,1.0,258.3633479833906,1.0,,,,,,,,,,,,,,,,,1.0
113,268.49062316917406,2.514869485292138,267.233188426528,1.0,259.0958912482534,1.0,258.3633479833906,1.0,,,,,269.7480579118201,1.0,,,,,,,,,0.5
114,268.6242397633873,2.2476362968656076,267.5004216149545,1.0,267.233188426528,1.0,259.0958912482534,1.0,258.3633479833906,1.0,,,269.7480579118201,1.0,270.0178059697319,1.0,,,,,,,0.3333333333333333
115,264.42197458003676,10.652166663566732,259.0958912482534,1.0,258.3633479833906,1.0,,,,,,,269.7480579118201,1.0,270.0178059697319,1.0,270.1513993179395,1.0,,,,,-0.2
116,264.28976359274674,2.1248311832931677,263.22734800110015,1.0,259.0958912482534,1.0,258.3633479833906,1.0,,,,,265.3521791843933,1.0,269.7480579118201,1.0,270.0178059697319,1.0,270.1513993179395,1.0,,,-0.14285714285714285
117,264.247940429266,2.041184856331654,263.22734800110015,1.0,263.04670456446894,1.0,259.0958912482534,1.0,258.3633479833906,1.0,,,265.2685328574318,1.0,265.3521791843933,1.0,269.7480579118201,1.0,270.0178059697319,1.0,270.1513993179395,1.0,-0.1111111111111111
118,264.223334171238,1.9919723402755949,263.22734800110015,1.0,263.04670456446894,1.0,263.01231257672697,1.0,259.0958912482534,1.0,258.3633479833906,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,269.7480579118201,1.0,270.0178059697319,1.0,0.0
119,264.20616160878785,1.957627215375453,263.22734800110015,1.0,263.04670456446894,1.0,263.01231257672697,1.0,262.99746979182913,1.0,259.0958912482534,1.0,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,269.7480579118201,1.0,0.0
120,264.1158398904723,2.1382706520066677,263.04670456446894,1.0,263.01231257672697,1.0,262.99746979182913,1.0,259.0958912482534,1.0,258.3633479833906,1.0,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,269.7480579118201,1.0,0.0
121,258.3633479833906,0.0,,,,,,,,,,,264.9325427368741,1.0,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,-1.0
122,258.3633479833906,0.0,,,,,,,,,,,264.9325427368741,1.0,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,-1.0
123,260.69763316417533,8.974684104600556,256.21029111187505,1.0,,,,,,,,,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,269.7480579118201,1.0,-0.6666666666666666
124,259.9155402646828,2.259687377402315,258.78569657598166,1.0,256.21029111187505,1.0,,,,,,,261.045383953384,1.0,265.1849752164756,1.0,265.21932034137575,1.0,265.2685328574318,1.0,265.3521791843933,1.0,-0.42857142857142855
125,264.4685479469606,11.365702741957818,258.78569657598166,1.0,257.99565757424216,1.0,256.21029111187505,1.0,,,,,270.1513993179395,1.0,,,,,,,,,0.5
126,264.73301649490753,2.321792332093196,263.57212032886093,1.0,258.78569657598166,1.0,257.99565757424216,1.0,256.21029111187505,1.0,,,265.89391266095413,1.0,270.1513993179395,1.0,,,,,,,0.3333333333333333
127,270.1513993179395,0.0,263.7927814935725,1.0,263.57212032886093,1.0,258.78569657598166,1.0,257.99565757424216,1.0,256.21029111187505,1.0,,,,,,,,,,,1.0
128,270.1513993179395,0.0,263.7927814935725,1.0,263.57212032886093,1.0,258.78569657598166,1.0,257.99565757424216,1.0,256.21029111187505,1.0,,,,,,,,,,,1.0
129,270.1513993179395,0.0,263.7927814935725,1.0,263.57212032886093,1.0,258.78569657598166,1.0,257.99565757424216,1.0,256.21029111187505,1.0,,,,,,,,,,,1.0
130,270.8267778162343,2.536215254549802,269.5586701889594,1.0,263.7927814935725,1.0,263.57212032886093,1.0,258.78569657598166,1.0,257.99565757424216,1.0,272.0948854435092,1.0,,,,,,,,,0.6666666666666666
