timestamp,price,quantity,buyer_id,seller_id,is_toxic,buyer_type,seller_type
8687,961.4137335291855,1,8,1,False,uninformed,market_maker
8690,967.0950567896292,1,9,1,False,uninformed,market_maker
8690,967.6233689126184,1,9,1,False,uninformed,market_maker
8690,973.3785352478776,1,10,1,False,uninformed,market_maker
8690,976.1291428325333,1,10,1,False,uninformed,market_maker
8691,987.5642063438382,1,5,1,False,uninformed,market_maker
8694,999.7701312661244,1,1,1,False,market_maker,market_maker
8694,993.1344371357412,1,1,2,True,market_maker,informed
8694,981.2882747493815,1,1,2,True,market_maker,informed
8694,966.2675017240495,1,1,2,True,market_maker,informed
8694,962.7575458497972,1,1,2,True,market_maker,informed
8694,956.5374132527701,1,1,2,True,market_maker,informed
8694,950.7457794354261,1,1,2,True,market_maker,informed
8694,938.1603152922926,1,1,2,True,market_maker,informed
8694,932.760618006583,1,1,2,True,market_maker,informed
8694,921.6315823708248,1,1,9,False,market_maker,uninformed
8694,921.2907245213703,1,1,9,False,market_maker,uninformed
8694,920.6074610435754,1,1,9,False,market_maker,uninformed
8698,971.5885562129871,1,15,1,False,uninformed,market_maker
8700,994.2213426708278,1,4,1,True,informed,market_maker
8700,998.3333029446285,1,4,1,True,informed,market_maker
8700,1008.7680624475195,1,4,1,True,informed,market_maker
