timestamp,fundamental_price
160,236.9920986729731
161,237.33294411042382
162,236.9477675623985
163,237.62116031775966
164,237.90064722242502
165,239.37357229071583
166,240.8591656823321
167,240.03055795651292
168,240.07604686158146
169,240.26888323697574
170,240.7736910934946
171,241.63350290819187
172,239.92785942232945
173,237.78454518102765
174,238.38701189336035
175,240.70504100247445
176,241.96912824922398
177,240.71270012216488
178,242.7977442576726
179,243.91733615336696
180,240.5366548464729
181,243.17796640414934
182,242.64827549249895
183,244.31042270722907
184,245.1504979243012
185,247.04239787827314
186,247.61377530302286
187,250.05866204955484
188,250.1605854375627
189,250.93394465863616
190,253.77240977556477
191,253.21166487537252
192,251.62216040836248
193,249.84973969750487
194,249.91443318363017
195,248.90431633143504
196,250.3734955935043
197,251.03169741636424
198,250.81958028457814
199,251.21491979236507
200,251.19945013285871
201,250.52636248340264
202,249.21333899311722
203,252.44880093920122
204,250.4497757583736
205,249.54339437166863
206,246.28834282182638
207,246.20103030261419
208,246.01061571408476
209,245.00744623451257
210,244.68032238047235
211,245.96684329866014
212,243.5001435783938
213,244.68343912714838
214,244.0453655319695
215,246.80433761674075
216,246.3609051042597
217,245.2416150714558
218,244.09347390571978
219,244.12854986167773
220,241.6020425706784
221,242.8998889667053
222,243.75618443718398
223,242.3681486559087
224,243.2943672183422
225,243.79574881321736
226,243.22244220306743
227,244.79989240730617
228,245.1546519154296
229,243.23263498579112
230,242.18896368983488
231,240.06452237743568
232,238.75744501473196
233,238.15828610839512
234,238.36337959467392
235,239.3565832438475
236,239.09850458674282
237,239.4922768229617
238,239.55746642773033
239,238.1363359174841
240,237.6495844651148
241,237.91279920206085
242,238.08980496432028
243,238.79088768218597
244,235.4079536879276
245,235.21349089969644
246,233.8850149193409
247,232.86680267964022
248,233.2365180923997
249,231.5581803133072
250,230.7121950405319
251,230.67017781654576
252,230.84695471584578
253,227.6555177443582
254,227.80308877494986
255,227.4826581580572
256,227.68994916388223
257,227.3907701131505
258,229.3395145879741
259,229.0091309794642
260,229.758729485625
261,230.224456635251
262,230.51197354680355
263,231.00192201845715
264,233.07638022622956
265,234.12816393412842
266,234.44307613640237
267,231.64164733080594
268,234.12480229164413
269,229.1370235682279
270,229.73191908756033
271,229.07600596291246
272,227.95516155147396
273,227.02879230313835
274,225.56613969567158
275,225.2220690267445
276,225.81254514393362
277,224.82595217111955
278,226.75723330864562
279,215.3837151069139
280,216.41079660836652
281,218.35016378692495
282,214.73388205429055
283,214.88686577144574
284,216.611285685053
285,217.9498448308818
286,218.2896676983437
287,220.37984915675455
288,223.37227628768093
289,223.10013440832836
290,224.1901457417758
291,223.86854998261023
292,225.2590587643261
293,224.08872205793085
294,223.1221708310294
295,223.8400471213166
296,224.1164151514594
297,225.00297609692288
298,226.0432408785884
299,228.81750489210694
300,225.64332614779963
301,225.87239657408017
302,224.80774616025354
303,222.65048102571234
304,225.90433086077806
305,227.62765896557298
306,227.93298912118243
307,227.06681864690597
308,228.03216994344783
309,228.93077510316598
310,228.8762224170663
311,230.86829029373445
312,229.52089155901183
313,229.45195627875157
314,230.407343960949
315,232.09146489609745
316,233.22308517373156
317,236.2063170369331
318,235.52156394915895
319,235.11722179653464
320,235.9418646890554
321,238.12960234154252
322,238.70088094992252
323,239.61458413149543
324,241.22280234717567
325,239.13027554505098
326,238.7192755195508
327,238.54343991005183
328,238.44809273552502
329,237.11454853696242
330,237.10548547586453
331,236.6533995027925
332,239.19712084104248
333,238.6275772282219
334,238.78475715079023
335,239.72201636976217
336,239.65915161158193
337,238.3479337879372
338,239.84316523695267
339,239.90914168362966
340,241.2056388394161
341,240.99571134816105
342,243.36494567412268
343,245.4968864791055
344,242.8710417653354
345,242.23127568787262
346,240.24818049524555
347,238.74403901779817
348,238.9249609618742
349,240.67316024572457
350,242.18020881669474
351,240.17123336084015
352,239.0734853628514
353,240.15382588743807
354,241.78375690962613
355,244.1963587064886
356,245.3785253775746
357,244.74441291335728
358,243.87427206979714
359,245.74427523251353
360,246.37615584901806
361,244.299760133941
362,241.5280664963563
363,240.60649290094722
364,240.49400074537644
365,240.79114339262725
366,241.9301712697298
367,242.0630455734571
368,241.50292185778136
369,241.56101745331387
370,241.54365476873951
371,240.34889588286518
372,240.86593929958963
373,239.24949552215637
374,240.16991898834502
375,241.67889040037142
376,242.5349586697617
377,242.95623357442318
378,241.62835024914767
379,240.94112304265377
380,243.38762614049907
381,245.7635462841009
382,244.61780254759014
383,243.68895194742694
384,239.64896483454194
385,240.96997494767237
386,239.55263354671666
387,238.1467402880611
388,236.96639965367126
389,235.68114904736203
390,237.98924761195738
391,238.8100069498205
392,238.41561776930632
393,238.20949161622605
394,237.54737823983615
395,235.3239307500999
396,237.03507609531061
397,237.07922418433785
398,237.66944875872787
399,235.95098360415
400,236.9761943069825
401,237.67015868350015
402,237.983521927571
403,237.84266016008658
404,236.65568053040766
405,235.71800634860364
406,236.27944309604862
407,233.98710046010248
408,233.33532828689565
409,232.5688478520949
410,233.08113394592814
411,235.0330061182342
412,235.68618323640192
413,236.56243236736185
414,237.44908040835728
415,237.11386146204845
416,238.66483183200987
417,237.7109162055773
418,238.91507671008824
419,241.74031317694946
420,241.83087437662675
421,242.98569929912674
422,242.90583074101016
423,244.9984135017274
424,244.46565886146607
425,246.72061998249833
426,248.19522606006
427,247.92644218050796
428,248.4724195499715
429,246.5116010395261
430,244.77865603712337
431,245.35441022070307
432,245.67202437572666
433,247.70486211667088
434,248.00816520078925
435,249.40823327087122
436,249.56643364702623
437,250.40681433229636
438,250.9387421942265
439,251.64814970336195
440,251.08771729080684
441,248.8149637968362
442,248.42573397984927
443,248.50890636876113
444,249.05253713565935
445,248.59234178264774
446,249.77475425378645
447,252.37187435338694
448,254.40430596173442
449,253.80786711977626
450,253.87320455589602
451,252.39252524409247
452,251.1291782330823
453,249.9828699220795
454,249.7945486007896
455,250.7173360268233
456,250.91241710661703
457,251.72320970695253
458,251.74296185412638
459,250.99361517581085
460,251.22842793490014
461,249.37336067168525
462,249.30137177470982
463,246.80783790558044
464,247.53446288402282
465,247.6422124734189
466,246.03121798296692
467,246.16673901421962
468,246.66784400767523
469,244.6155443184744
470,246.71323632190294
471,246.46116308157264
472,245.00378328967463
473,243.71109193735754
474,246.4484028806107
475,246.50410386167795
476,246.68339996485068
477,244.27244219679457
478,246.07926413746134
479,246.19124417180342
480,246.30939722606803
481,243.29786076836683
482,253.69230060256942
483,250.8560839569352
484,249.98605517392014
485,248.82643083387444
486,248.0588552172803
487,244.3248730735677
488,243.95537081276098
489,247.6293816990551
490,249.099639336667
491,251.1175038655001
492,250.82674234601274
493,249.25958413307862
494,249.11656898305313
495,249.9588967427118
496,250.12660143740706
497,247.89093364539045
498,248.6814620242495
499,247.46717247634507
500,248.90994094280683
501,249.71360109351957
502,247.67661724784
503,245.7880314644106
504,246.06263030102127
505,246.80518121731592
506,247.82896152351378
507,249.7506245252077
508,246.9906046021992
509,246.3596838208367
510,248.6047216340552
511,246.8929222138261
512,245.1279238442429
513,245.38228552975667
514,245.08050266403234
515,246.74847284534934
516,247.96306653866014
517,247.16839526360553
518,247.7258977677861
519,248.95085421894325
520,251.1995934345103
521,246.6187545711514
522,248.23332820881313
523,250.08956409297932
524,248.95404710649933
525,246.7816367350374
526,248.18813521276573
527,247.9889306110016
528,248.2377913538839
529,247.35088436956235
530,247.00942611440868
531,245.18939298268512
532,245.40692181054956
533,246.59884718325475
534,243.59573213973823
535,243.7923552154644
536,244.84763729818897
537,244.94019113020707
538,244.91619126937994
539,246.05338879994036
540,244.98004681276663
541,246.25330895197305
542,247.06820325288282
543,247.41948980400178
544,246.42094924636157
545,246.248297512529
546,243.93509720353896
547,245.35267893111592
548,243.53325061392982
549,242.7568765050329
550,242.36420319023358
551,242.90860339186344
552,243.7904399192667
553,240.3023725941526
554,239.77764907859768
555,239.6726529441363
556,239.9386738346707
557,241.10407800300663
558,242.35594819840748
559,240.92351516997653
560,243.23390401391345
561,244.1010108726832
562,242.89401598286094
563,241.29612513851032
564,239.99907800110256
565,239.82451263622593
566,237.84763803228995
567,238.99090819558938
568,241.56817082207624
569,241.8357844799517
570,243.70373640938087
571,243.18141633696123
572,241.0248907262009
573,241.05427765710726
574,239.14614108185947
575,237.61926109773682
576,238.73470818426983
577,239.7943849397329
578,238.26961868973225
579,236.78205881983448
580,235.96028818115514
581,236.93206263978496
582,239.3774831633191
583,240.68097577917948
584,240.3977460098602
585,239.87574740822447
586,239.93721564472256
587,240.29691757776772
588,233.94743621201775
589,232.15534827157455
590,233.35183875105534
591,233.60637211924933
592,237.2795768483413
593,235.7961271414875
594,234.41260827168085
595,233.95127477528533
596,232.419966417373
597,233.1334279671747
598,234.8135670981888
599,234.08248881681357
600,236.5592822058955
601,235.01049544355664
602,237.33494224188712
603,236.7373842606159
604,235.22606400431397
605,234.4984312218412
606,235.0997267604428
607,235.52249344345688
608,234.94961985370088
609,237.7004814479462
610,238.1712787779337
611,236.99085695155992
612,235.07994179075928
613,232.8840118160812
614,231.53485223723254
615,230.54664930863234
616,229.00119740482137
617,231.56939039785934
618,232.72186043594925
619,231.84877916158865
620,232.80642677392873
621,230.79977171241487
622,229.05184026311414
623,229.72267534441878
624,229.61204124239245
625,229.79971965099537
626,229.23920742941496
627,228.97709888969712
628,232.18815708295736
629,233.43758106930625
630,232.44977134209938
631,229.7569277196859
632,228.79187154899586
633,227.80854361949486
634,227.1554582997468
635,226.59816292911094
636,226.7510112132164
637,228.55840667759833
638,227.8024930891492
639,224.15579026021507
640,225.86188254018316
641,227.00494786990183
642,226.0680213598667
643,225.3038210275161
644,227.3346135642774
645,225.37598485787564
646,223.52556069226068
647,222.11823682462978
648,221.2552459518608
649,220.84852602138434
650,219.3961208016662
651,221.7888010510062
652,223.52131019524336
653,223.03182064340132
654,225.3172832878265
655,225.52485042773537
656,223.7328235566611
657,224.51705181164544
658,222.78469613895948
659,219.74227413443347
660,220.09535580999284
661,219.5681220052401
662,218.09754924979026
663,217.98070572701553
664,219.56587560716702
665,222.3953761715585
666,225.4757250414954
667,224.992841964291
668,226.39113679495307
669,228.11126790550284
670,226.4894041271262
671,225.21991705290517
672,223.29237941132203
673,223.14782325548978
674,222.70242785626039
675,222.31947459087917
676,220.75203732217534
677,223.21933896153158
678,222.07425420770596
679,223.2895829158517
680,224.4083148035947
681,223.81182433028877
682,224.40822869874765
683,225.31014685729264
684,226.52638638951976
685,225.9397737537339
686,226.82310894061237
687,226.26562457541183
688,225.93368497640418
689,224.2845995318489
690,226.29452084489532
691,225.43689662165497
692,224.10146181356248
693,224.79942363818355
694,225.11201246601695
695,224.24355095289516
696,224.07346734599986
697,223.46526861751093
698,222.5235914294397
699,225.18884404494221
700,224.6947530977007
701,224.54530828581386
702,225.0030694218418
703,225.94746280008377
704,227.14514785052216
705,229.14652282723338
706,228.43012012480625
707,228.63508514343076
708,228.53915073686917
709,230.57143130837204
710,232.1222088949911
711,232.06777311361517
712,230.84831311556184
713,230.68865589867175
714,230.1554369730758
715,228.89662899598358
716,230.36638562257767
717,232.12167671340862
718,232.28403395665754
719,229.37693568456353
720,231.87212029925158
721,230.38212502438844
722,228.56992356201425
723,229.17302758673006
724,228.431565782346
725,226.78547824583188
726,225.75598661604934
727,225.47662047939332
728,224.6726816350973
729,224.24164071524586
730,227.05725393369588
731,225.06489910717767
732,224.74137858189778
733,225.1182055273341
734,223.86176218876824
735,224.14604370213883
736,233.95861217430294
737,231.43371521068013
738,231.4531210678737
739,229.6892577362744
740,231.64310078105967
741,231.63377197650635
742,230.59005209030786
743,229.14249062571236
744,228.6075734775029
745,228.96349139328143
746,231.52677011303732
747,232.07392969869298
748,230.6863023694698
749,232.84226223270474
750,230.88561214193675
751,230.65777607782155
752,231.49739068588602
753,234.72726843179476
754,234.62028564073407
755,233.56343280984436
756,234.15553204565782
757,234.77535522079168
758,235.24061675007715
759,234.757703797457
760,235.86332355233623
761,233.96517088539142
762,233.14859654818085
763,235.30409563295564
764,236.73957893981682
765,235.76962780468614
766,234.90256555144092
767,234.6568199779291
768,233.84564344292946
769,235.05984147178435
770,233.68167822040536
771,236.15278789056583
772,236.60988540769958
773,236.8105106258714
774,236.97541420686161
775,237.2224928769676
776,235.53111919844366
777,236.3562195075176
778,233.79078671825135
779,234.21765216328757
780,233.12091684207695
781,233.40222048601194
782,232.86027825249406
783,233.84732115607932
784,234.41236334826405
785,233.4609479191386
786,230.40089439799536
787,233.10290361668063
788,235.0821053752267
789,235.28545586228415
790,234.7039926809148
791,234.55659673466283
792,237.18203014930145
793,234.609812102078
794,232.6150950230238
795,232.95352525535353
796,232.38287497566975
797,231.8374175136658
798,230.93747762677975
799,231.0343139466473
800,230.35728158150505
801,229.40733131577522
802,228.39601313327304
803,228.37587938004754
804,226.8616749529764
805,226.13267621662234
806,225.4946374938199
807,227.05935929238282
808,228.26081292636488
809,229.09044536744858
810,228.96247375173652
811,229.0750008264572
812,227.4235852861408
813,229.92682048769103
814,227.01148140140938
815,229.08057774040702
816,228.38152691837564
817,228.24725752193459
818,230.13223930811606
819,230.5036688643901
820,229.1174222896445
821,228.6399596384399
822,236.64317962031825
823,236.98716976697432
824,235.35936789029853
825,234.4340856758009
826,236.213969562932
827,235.8621479525629
828,236.10529982216133
829,236.52061149961114
830,235.22579693880613
831,234.3081148666864
832,235.15674095160043
833,232.83658966339829
834,233.31310859467894
835,234.02513126112538
836,237.27216055748735
837,237.42083530855294
838,236.84051442104743
839,236.97329209861437
840,236.71686471991862
841,239.11984828247336
842,240.56863111952342
843,240.53479630103698
844,240.5604223330815
845,238.65603992252332
846,238.4763247399738
847,247.8600952376314
848,247.16605382775674
849,251.58348830204343
850,252.59430706130027
851,252.11748277414435
852,253.23391892403015
853,254.2959795283357
854,252.5185394636764
855,250.83324922274903
856,248.23757091004887
857,247.04169955122367
858,246.7754556609954
859,244.08320149558685
860,246.2525591827446
861,246.30491950953066
862,248.03847499449665
863,244.38153487403636
864,245.87954988459774
865,246.31123590232653
866,245.48430696647122
867,246.6538716427343
868,245.18643087074253
869,246.188233533102
870,238.86462434386473
871,239.25301367615302
872,237.82847963674072
873,239.9194044736148
874,241.6655085992983
875,242.63668417625584
876,243.0677227670056
877,242.8467482731773
878,242.86272679148618
879,243.82367532446278
880,243.19346737891087
881,242.35252525164913
882,241.12221209528835
883,239.76951247755682
884,240.60655355666495
885,240.49436296827906
886,241.8757918807337
887,239.18717594525046
888,239.14580576938735
889,241.74478362308434
890,244.82746569097145
891,242.71538139559706
892,241.22987679085134
893,239.93987698626495
894,243.30102530548132
895,242.32411356255042
896,243.07297978062812
897,244.40788468511138
898,243.71612596755654
899,243.7539576894713
900,243.93754321749728
901,245.44531972738005
902,243.80727888247057
903,243.1090448212853
904,242.32367232602834
905,241.57843854248503
906,242.33571055162656
907,241.28659503434253
908,241.48015071706084
909,241.55921451674806
910,244.7062388703069
911,245.32666822903485
912,246.6987270216436
913,245.9109426045603
914,246.59744535689234
915,247.23030594138208
916,246.72084119573552
917,245.47595247127788
918,245.86563119979817
919,244.14647952270897
920,243.59121689920642
921,242.5542974995892
922,244.89009100098966
923,243.92608986613087
924,242.03719639617879
925,242.90182540122987
926,245.4268728045858
927,245.74382619716988
928,246.6470002974246
929,244.18662112462076
930,242.87657411479023
931,244.88731654570162
932,243.7702668378413
933,243.96496017864322
934,244.1626862475016
935,245.74998136961673
936,248.07626127532876
937,248.05283469656416
938,245.15703240496532
939,247.0577105082227
940,247.44112553088806
941,246.05480052758946
942,243.44999802745426
943,245.3794667005807
944,245.1054498964354
945,245.59563651762664
946,244.39321093230606
947,247.92272505371085
948,247.89291921202692
949,247.28615087217236
950,247.59196086128165
951,250.09138929889
952,251.61795967195792
953,252.43875844114174
954,252.84545508807514
955,253.84581210958913
956,255.49449370229098
957,254.8071454100193
958,255.09985136784783
959,255.15940187854576
960,254.49083055308634
961,252.18729857529897
962,250.37420931734698
963,249.5614002884265
964,245.7784431753611
965,245.54570076223516
966,247.39095316484853
967,248.73387690822412
968,246.3139134198717
969,244.9570600928431
970,243.6369390224074
971,243.58522464879803
972,243.7637808241498
973,244.52184856553347
974,246.13015949263266
975,245.1889193168156
976,247.37717021640307
977,249.6075201724205
978,250.6286242240357
979,251.53849403244106
980,251.48397609110364
981,250.29333450780322
982,255.78486023224576
983,255.72408397670907
984,256.14469244722244
985,256.6608655515504
986,257.65019445771696
987,261.0822644479251
988,259.6979657420108
989,258.53835114726377
990,256.8658020551269
991,257.5363095537297
992,255.27615485657734
993,255.63680452632826
994,253.62156692241706
995,255.24535306894495
996,255.47484987334457
997,256.4221597205198
998,255.2910262141336
999,253.8886007908419
1000,251.06022682500472
1001,249.5079312211861
1002,250.54498957427805
1003,251.7720333083562
1004,251.13102357153534
1005,253.12242112445765
1006,253.25091999995445
1007,252.960360649452
1008,255.45625651659475
1009,255.4015586744392
1010,254.48369293651595
1011,253.51144051315578
1012,253.24897544940765
1013,252.21410656636402
1014,250.9925556026263
1015,252.87710451909632
1016,254.9793639480648
1017,255.53962695205308
1018,256.1883713295974
1019,251.71880503079748
1020,252.93307814536024
1021,253.08649719732034
1022,265.24420937942796
1023,263.89132187458233
1024,264.1437700137441
1025,263.5658875461286
1026,264.26145972221116
1027,263.01369587277367
1028,262.98667769589446
1029,262.74635754988844
1030,263.1819284818239
1031,262.6028137553144
1032,262.21415856410886
1033,262.37389860645163
1034,261.06540771986664
1035,258.2697240064434
1036,257.5186045567845
1037,258.5445475062635
1038,259.9677916344643
1039,258.4544552654768
1040,257.21087613700024
1041,257.82594700105744
1042,258.4235439567803
1043,259.4712646307501
1044,260.1684841113718
1045,261.7178761950535
1046,260.95352989354785
1047,262.2963754101991
1048,260.963435805115
1049,261.53043065425584
1050,262.63611803314114
1051,263.65537258691353
1052,263.1740001170061
1053,263.7943545479393
1054,266.1371978592446
1055,265.9740547156247
1056,267.9952786224456
1057,269.3896324880891
1058,267.7817524502367
1059,264.53039468611576
1060,262.042499875735
1061,263.6083200173056
1062,264.80579076354945
1063,263.7053332653311
1064,263.6726142947079
1065,265.02217303094295
1066,262.7569521404988
1067,262.66052849767595
1068,263.2483564406752
1069,263.21011832958635
1070,263.5685807398193
1071,261.65391295162146
1072,262.08111160224735
1073,261.2685688599094
1074,262.1404051900092
1075,262.4850238436142
1076,258.6916946423004
1077,259.1943893678822
1078,259.1613981919599
1079,258.9397574974035
1080,258.4365430392356
1081,255.163491738128
1082,254.0920242821752
1083,252.97016999168252
1084,253.8000169750267
1085,249.85149667100606
1086,248.51112302407827
1087,246.3032420363717
1088,244.95935265655535
1089,245.1942418615808
1090,245.6067392073636
1091,244.71094925970024
1092,247.0485278866797
1093,250.39828072491673
1094,251.63655811052706
1095,252.791468734633
1096,249.9714033755589
1097,248.6038379240268
1098,248.8930452211358
1099,250.9675428324618
1100,250.35835706589464
1101,253.25522475903796
1102,254.05435527152622
1103,254.3186244173375
1104,256.44042189127003
1105,255.31972077410896
1106,257.0599237407263
1107,256.91900658953483
1108,258.9542192919442
1109,258.76071305590153
1110,256.47745630342376
1111,256.9456346144619
1112,257.59038143182727
1113,256.69940170753773
1114,255.006707793112
1115,258.54971046375886
1116,257.516468081793
1117,255.8277450551094
1118,254.6930434252615
1119,252.97576677578385
1120,252.51601539566377
1121,250.5135626427775
1122,251.8891316289961
1123,252.80683305495194
1124,255.10777187111566
1125,253.83574589624237
1126,254.34153123518269
1127,252.9503144405455
1128,252.4482520612705
1129,250.74596044574767
1130,251.66191704349012
1131,252.24776939777993
1132,249.33035416439284
1133,251.2978680869409
1134,250.83633553285685
1135,251.87603350187487
1136,251.86993108948863
1137,251.00341100111723
1138,251.9950309071363
1139,252.7657537599663
1140,253.01696715679932
1141,251.61038842425788
1142,252.2258352795087
1143,250.91989346708462
1144,250.41951072379243
1145,248.05182605331228
1146,246.82183849314248
1147,246.62058620697138
1148,247.15477570224138
1149,245.04442352997404
1150,246.79548809407288
1151,247.96991881909665
1152,249.09370250772437
1153,249.5436016183357
1154,249.9344070893261
1155,250.65387693757293
1156,250.20343865756055
1157,248.81701332859188
1158,250.5645817750849
1159,251.28503432008156
1160,252.22652651011205
1161,254.44893425971
1162,253.3624324054826
1163,252.77445113305762
1164,252.4481025317422
1165,249.83901535739952
1166,249.96012166734235
1167,246.94674113857806
1168,247.68425594812754
1169,249.89616177034182
1170,248.93552715203506
1171,252.3248962879573
1172,254.52548452814733
1173,254.1347505099375
1174,252.7689875173781
1175,253.06731548721805
1176,251.9214419815856
1177,250.49493198023194
1178,250.94803275240764
1179,248.49320731348666
1180,250.04853971250168
1181,251.33059690014755
1182,249.8142896243191
1183,250.33908236232384
1184,252.29982821364518
1185,252.9268396335975
1186,251.6320123382551
1187,252.23969765645293
1188,252.78059931369853
1189,252.81392115478945
1190,254.56761188814568
1191,253.17345317912785
1192,252.92758801908343
1193,253.16598296330721
1194,252.06993441042167
1195,252.17597404319832
1196,254.7668958638481
1197,253.9116330644079
1198,254.6682888808576
1199,254.46031802928852
1200,256.9845019375418
1201,255.00857929185545
1202,255.08635329237524
1203,253.83498008012393
1204,251.35916055638
1205,253.01325260170572
1206,255.5904416915999
1207,252.99633204944553
1208,253.68495846802844
1209,253.84047777684773
1210,250.51975347118773
1211,248.53961983656308
1212,249.13188490209834
1213,247.34468272285827
1214,246.60051908425234
1215,248.109114842495
1216,246.16750848009983
1217,246.6836527249717
1218,247.33127599666318
1219,246.1734007947903
1220,243.90382577724006
1221,241.8552007933648
1222,242.55433226074894
1223,241.21411647311837
1224,242.91713279064777
1225,243.54986716452035
1226,241.30877586890054
1227,240.75659130265575
1228,240.4424135086375
1229,240.63482186842896
1230,240.84035120746333
1231,242.43963924790881
1232,242.46508857462536
1233,242.97518136845932
1234,243.11591037936796
1235,243.38788850461785
1236,245.5858628766086
1237,247.56578685657263
1238,247.75431439895146
1239,246.91696514554798
1240,248.23521100907004
1241,248.04498227999397
1242,247.27625649082614
1243,247.46456718200028
1244,247.63596289520908
1245,247.84924705029925
1246,249.23331720633357
1247,249.31572781410443
1248,248.061990879639
1249,249.82873957473421
1250,247.30006293222485
1251,245.78714431234874
1252,243.86617531192377
1253,244.17631912577892
1254,244.50161481486802
1255,243.7582345999603
1256,249.0498539243299
1257,250.1923472017296
1258,250.05324778508472
1259,251.20841808573127
1260,252.43148052091777
1261,252.50170142472064
1262,252.74303390308435
1263,250.02644874369858
1264,250.41675106585168
1265,251.52767632833837
1266,252.96622378332836
1267,253.5793043894912
1268,253.61347663665953
1269,254.96213637234683
1270,254.76466127515764
1271,255.43854553341706
1272,254.37420284136627
1273,254.15561845876766
1274,253.68126296339204
1275,252.96037398541282
1276,254.91708436588368
1277,254.66582849494995
1278,253.37653905301082
1279,251.67859152169677
1280,251.38590927217382
1281,248.24817906582123
1282,248.80617048551954
1283,246.42657474407866
1284,244.68127731487837
1285,245.48632825031692
1286,245.68824420632302
1287,244.0107779852703
1288,246.23081828815458
1289,245.539609843878
1290,245.15075121811137
1291,244.1034131935958
1292,244.7470393812539
1293,244.57638049645524
1294,246.23845903878674
1295,248.51867885411914
1296,246.43784770903062
1297,245.4385288734539
1298,246.49490092293075
1299,246.89335892085114
1300,244.8194018801012
1301,244.217247416432
1302,244.0212060185387
1303,242.57203698106179
1304,244.0879286192557
1305,254.89315853160434
1306,254.1911410133115
1307,252.38912445211392
1308,251.32763400652695
1309,249.09658321243057
1310,248.4836310948871
1311,247.87035521682853
1312,250.56862832769704
1313,251.85045343472876
1314,251.4282764125943
1315,265.9667789946247
1316,266.92725533415313
1317,266.631773518544
1318,263.8035844559252
1319,267.51923740544584
1320,267.35404372377013
1321,267.4539214773997
1322,265.8547955346278
1323,265.61712106838354
1324,263.6738407928496
1325,265.30421350382977
1326,266.06018517936474
1327,262.7930538571184
1328,263.399049076197
1329,262.06279401004895
1330,262.34849726292924
1331,263.48603912064624
1332,263.16806655222143
1333,262.50385430627404
1334,263.96198647024664
1335,265.96389910143057
1336,264.05792446195903
1337,265.83350234452644
1338,266.22746561442057
1339,266.9078016518623
1340,265.59231172201316
1341,263.5388119460173
1342,262.54647238202733
1343,260.8959045883526
1344,259.11342485431595
1345,259.8342624579456
1346,259.51125110771045
1347,259.43661140576904
1348,260.8783344663443
1349,258.8461315619042
1350,257.52838479208225
1351,256.8688423439035
1352,257.01362826769036
1353,256.1594829868686
1354,254.42035121835733
1355,252.48018534750182
1356,252.27298548408754
1357,253.4976923275553
1358,251.8362962559406
1359,249.2839096787096
1360,250.1555892451935
1361,248.3314845543084
1362,248.9017443275911
1363,249.3443550863052
1364,248.53293695885458
